,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
1894,1894,Renault KWID Climber,4.9,13800,Petrol,Automatic,1st Owner,2020,1198,5
1895,1895,Skoda Yeti Ambition,4.0,147000,Diesel,Manual,2nd Owner,2011,998,5
1896,1896,Honda Amaze SX,4.8,50000,Petrol,Manual,3rd Owner,2016,1498,7
1897,1897,Hyundai EON 1.0,3.2,50000,Petrol,Manual,2nd Owner,2017,2494,8
1898,1898,Honda BR-V i-DTEC,8.5,30000,Diesel,Manual,1st Owner,2018,1498,5
1899,1899,Toyota Innova 2.5,14.9,56001,Diesel,Manual,1st Owner,2014,1798,5
1900,1900,Honda City i,7.25,60000,Diesel,Manual,1st Owner,2016,998,5
1901,1901,Toyota Corolla Altis,10.39,32976,Petrol,Automatic,2nd Owner,2016,1198,5
1902,1902,Maruti Wagon R,3.54,6830,Petrol,Manual,1st Owner,2014,814,5
1903,1903,Nissan Micra Active,3.28,76018,Petrol,Manual,1st Owner,2016,1591,5
1904,1904,Hyundai EON Magna,2.7,65841,Petrol,Manual,1st Owner,2016,2179,7
1905,1905,Hyundai Creta 1.6,7.99,29943,Petrol,Manual,2nd Owner,2017,993,5
1906,1906,Tata New Safari,5.01,35383,Diesel,Manual,1st Owner,2014,1798,5
1907,1907,Maruti Zen VXI,5.5,90000,Petrol,Manual,3rd Owner,2004,1199,5
1908,1908,Skoda Superb Elegance,4.75,50000,Petrol,Automatic,2nd Owner,2012,998,5
1909,1909,Chevrolet Beat LS,1.34,63723,Petrol,Manual,1st Owner,2010,1197,5
1910,1910,Maruti Wagon R,3.4,75270,Cng,Manual,1st Owner,2016,1368,5
1911,1911,Hyundai i20 1.2,2.64,80502,Petrol,Manual,3rd Owner,2011,1198,5
1912,1912,Fiat Linea 1.4,2.24,39520,Petrol,Manual,1st Owner,2013,1198,5
1913,1913,Volkswagen Polo Petrol,2.95,60000,Petrol,Manual,1st Owner,2011,1498,5
1914,1914,Volkswagen Polo Petrol,2.65,79000,Petrol,Manual,1st Owner,2010,2179,7
1915,1915,Volkswagen CrossPolo 1.5,4.85,66000,Diesel,Manual,1st Owner,2015,2967,5
1916,1916,Mahindra XUV500 W8,4.63,116509,Diesel,Manual,2nd Owner,2012,2894,4
1917,1917,Audi A6 3.0,10.85,76398,Diesel,Automatic,2nd Owner,2012,1197,5
1918,1918,Audi RS5 Coupe,35.0,55000,Petrol,Automatic,2nd Owner,2011,2179,5
1919,1919,Hyundai i20 Sportz,4.47,61000,Petrol,Manual,1st Owner,2014,1248,5
1920,1920,Land Rover Freelander,18.5,80000,Diesel,Automatic,2nd Owner,2014,1197,5
1921,1921,Maruti Ciaz VDi,6.04,64803,Diesel,Manual,1st Owner,2016,1197,5
1922,1922,Hyundai i20 1.2,2.52,34453,Petrol,Manual,1st Owner,2010,1497,5
1923,1923,Maruti Swift Dzire,5.75,17348,Petrol,Automatic,2nd Owner,2017,1498,5
1924,1924,Tata Nexon 1.5,6.0,102732,Diesel,Manual,1st Owner,2018,1248,5
1925,1925,Nissan Sunny XL,4.0,90592,Petrol,Automatic,1st Owner,2013,1198,5
1926,1926,Maruti Baleno Alpha,7.5,80000,Diesel,Manual,1st Owner,2018,2354,5
1927,1927,Honda Amaze VX,4.7,19062,Petrol,Manual,1st Owner,2015,2360,5
1928,1928,Honda CR-V 2.4L,10.75,65000,Petrol,Automatic,1st Owner,2015,1199,5
1929,1929,Mitsubishi Outlander 2.4,5.25,45000,Petrol,Automatic,1st Owner,2011,2987,5
1930,1930,Volkswagen Polo Diesel,3.98,83634,Diesel,Manual,1st Owner,2013,1493,7
1931,1931,Mercedes-Benz M-Class ML,20.5,103000,Diesel,Automatic,2nd Owner,2013,1498,7
1932,1932,Mahindra TUV 300,5.99,42032,Diesel,Automatic,2nd Owner,2016,2143,5
1933,1933,Honda Mobilio S,4.36,89653,Diesel,Manual,3rd Owner,2014,2987,7
1934,1934,Mercedes-Benz GLC 220d,45.0,57000,Diesel,Automatic,1st Owner,2018,1995,5
1935,1935,Mercedes-Benz GL-Class 350,32.75,80000,Diesel,Automatic,1st Owner,2014,1968,5
1936,1936,BMW X1 sDrive,9.5,82000,Diesel,Automatic,3rd Owner,2013,2487,5
1937,1937,Audi A4 2.0,12.25,50000,Diesel,Automatic,1st Owner,2013,1498,5
1938,1938,Toyota Camry Hybrid,18.75,98000,Petrol,Automatic,1st Owner,2018,1794,5
1939,1939,Volkswagen Polo 1.5,3.93,71033,Diesel,Manual,2nd Owner,2014,2179,7
1940,1940,Toyota Corolla Altis,3.25,95000,Petrol,Automatic,3rd Owner,2009,1968,5
1941,1941,Mahindra XUV500 W10,12.0,68000,Diesel,Manual,2nd Owner,2018,1248,5
1942,1942,Audi A6 2.0,12.75,98000,Diesel,Automatic,2nd Owner,2013,1497,5
1943,1943,Maruti Swift Vdi,1.99,92860,Diesel,Manual,1st Owner,2008,1896,5
1944,1944,Honda City E,3.0,77132,Petrol,Manual,1st Owner,2012,0,5
1945,1945,Skoda New Laura,1.35,118971,Diesel,Automatic,2nd Owner,2008,1598,5
1946,1946,MG ZS EV,21.85,28000,Electric,Automatic,1st Owner,2021,1968,5
1947,1947,Volkswagen Vento Petrol,2.73,71760,Petrol,Automatic,1st Owner,2010,1248,5
1948,1948,Skoda Octavia Elegance,9.13,84612,Diesel,Automatic,1st Owner,2014,998,5
1949,1949,Maruti Ciaz VDI,5.93,124183,Diesel,Manual,1st Owner,2017,2993,5
1950,1950,Maruti Wagon R,3.41,47756,Cng,Manual,1st Owner,2016,1591,5
1951,1951,BMW X5 xDrive,52.0,65000,Diesel,Automatic,1st Owner,2017,1591,5
1952,1952,Hyundai Verna 1.6,3.75,37125,Petrol,Manual,1st Owner,2011,1497,5
1953,1953,Hyundai Verna 1.6,3.52,87013,Petrol,Manual,3rd Owner,2013,1598,5
1954,1954,Honda City 1.5,2.71,149232,Petrol,Manual,1st Owner,2010,1364,5
1955,1955,Volkswagen Vento Petrol,2.54,82145,Petrol,Manual,3rd Owner,2012,1461,5
1956,1956,Toyota Etios Liva,2.82,75805,Diesel,Manual,1st Owner,2011,1298,5
1957,1957,Renault Duster 110PS,5.75,73000,Diesel,Manual,1st Owner,2015,1197,5
1958,1958,Maruti Swift Dzire,1.9,91717,Petrol,Manual,2nd Owner,2009,998,5
1959,1959,Maruti Swift VXI,3.17,61828,Petrol,Manual,1st Owner,2013,1373,7
1960,1960,Maruti Wagon R,2.38,98554,Petrol,Manual,1st Owner,2012,2993,5
1961,1961,Maruti Ertiga ZXI,4.62,112696,Petrol,Manual,2nd Owner,2013,1498,5
1962,1962,BMW 7 Series,24.18,9329,Diesel,Automatic,1st Owner,2013,1248,5
1963,1963,Skoda Rapid 1.5,6.66,64419,Diesel,Manual,1st Owner,2017,1197,5
1964,1964,Maruti Swift Dzire,5.63,91892,Diesel,Manual,1st Owner,2016,1197,5
1965,1965,Hyundai i20 Asta,4.79,50827,Petrol,Manual,2nd Owner,2015,995,5
1966,1966,Maruti Baleno 1.2,5.53,69167,Petrol,Manual,1st Owner,2015,1493,5
1967,1967,Chevrolet Spark 1.0,5.5,84489,Petrol,Manual,3rd Owner,2011,998,5
1968,1968,Kia Seltos HTE,11.82,35343,Diesel,Manual,1st Owner,2021,0,5
1969,1969,Maruti Wagon R,2.36,100527,Petrol,Manual,1st Owner,2012,799,5
1970,1970,Tata Nexon EV,3.67,54239,Electric,Automatic,1st Owner,2020,1373,7
1971,1971,Renault KWID RXT,3.13,26457,Petrol,Manual,3rd Owner,2018,1061,5
1972,1972,Maruti Ertiga VXI,4.86,67231,Cng,Manual,1st Owner,2014,998,5
1973,1973,Maruti Wagon R,1.21,74228,Lpg,Manual,1st Owner,2008,1197,5
1974,1974,Maruti Celerio VXI,4.51,55362,Cng,Manual,1st Owner,2017,999,5
1975,1975,Hyundai i10 Magna,1.79,80896,Petrol,Automatic,3rd Owner,2010,1493,5
1976,1976,Skoda Slavia 1.0,12.7,2263,Petrol,Manual,1st Owner,2022,1462,5
1977,1977,Hyundai Creta SX,17.5,25000,Diesel,Manual,1st Owner,2021,2494,8
1978,1978,Maruti Vitara Brezza,10.08,14572,Petrol,Manual,1st Owner,2021,1498,7
1979,1979,Toyota Innova 2.5,5.66,91865,Diesel,Manual,1st Owner,2011,1197,5
1980,1980,Honda Mobilio S,5.95,77000,Diesel,Manual,1st Owner,2015,5000,4
1981,1981,Hyundai Grand i10,3.95,36109,Petrol,Manual,1st Owner,2014,2755,7
1982,1982,Jaguar XJ 5.0,29.75,72000,Petrol,Automatic,2nd Owner,2012,2499,7
1983,1983,Toyota Fortuner 2.8,30.0,73500,Diesel,Automatic,1st Owner,2018,1497,5
1984,1984,Chevrolet Tavera Neo,5.96,212171,Diesel,Manual,1st Owner,2015,2755,7
1985,1985,Honda City i,7.12,73079,Petrol,Manual,1st Owner,2016,1373,5
1986,1986,Toyota Innova Crysta,15.46,47791,Diesel,Automatic,1st Owner,2017,1086,5
1987,1987,Maruti Ciaz ZXi,4.9,89982,Petrol,Manual,2nd Owner,2015,1198,5
1988,1988,Hyundai Santro Xing,1.13,100694,Petrol,Manual,3rd Owner,2008,1197,5
1989,1989,Volkswagen Polo Petrol,3.03,42788,Petrol,Manual,2nd Owner,2013,1248,5
1990,1990,Maruti Swift VXI,2.76,53127,Petrol,Manual,2nd Owner,2012,2982,7
1991,1991,Maruti Swift Dzire,2.57,47832,Diesel,Manual,2nd Owner,2010,1193,5
1992,1992,Toyota Fortuner 3.0,8.79,119570,Diesel,Manual,2nd Owner,2010,998,5
1993,1993,Tata Zest Revotron,3.23,13251,Petrol,Manual,1st Owner,2015,1499,5
1994,1994,Hyundai Verna SX,14.32,10514,Petrol,Automatic,1st Owner,2021,624,4
1995,1995,Ford Ecosport 1.5,4.44,58613,Petrol,Manual,1st Owner,2013,1598,5
1996,1996,Tata Nano Lx,5.5,46883,Petrol,Manual,2nd Owner,2010,1399,8
1997,1997,Volkswagen Polo Petrol,3.25,56000,Petrol,Manual,2nd Owner,2011,1197,5
1998,1998,Chevrolet Enjoy Petrol,3.0,210000,Petrol,Manual,1st Owner,2014,1197,5
1999,1999,Hyundai i10 Sportz,2.49,103000,Petrol,Automatic,2nd Owner,2010,1598,5
2000,2000,Hyundai i20 1.2,3.45,86000,Petrol,Manual,1st Owner,2012,1598,5
2001,2001,Volkswagen Vento Petrol,2.99,76000,Petrol,Manual,1st Owner,2011,998,5
2002,2002,Volkswagen Vento Petrol,3.25,76000,Petrol,Automatic,2nd Owner,2011,1995,5
2003,2003,Maruti Wagon R,4.0,40000,Cng,Manual,3rd Owner,2017,1591,5
2004,2004,Hyundai Tucson 2.0,17.5,50000,Diesel,Automatic,1st Owner,2018,2179,7
2005,2005,Hyundai Verna VTVT,10.3,20000,Petrol,Automatic,1st Owner,2018,1197,5
2006,2006,Mahindra XUV500 W8,6.69,74000,Diesel,Manual,1st Owner,2012,1061,5
2007,2007,Hyundai i10 Magna,1.2,120000,Petrol,Manual,3rd Owner,2008,1498,5
2008,2008,Maruti Estilo LXI,1.05,70000,Petrol,Manual,2nd Owner,2009,1799,5
2009,2009,Honda City i,6.5,87000,Diesel,Manual,2nd Owner,2015,1798,5
2010,2010,Honda Civic 1.8,1.4,110000,Petrol,Manual,3rd Owner,2007,1199,7
2011,2011,Skoda Superb Style,16.5,61000,Petrol,Automatic,1st Owner,2017,2523,5
2012,2012,Volkswagen Polo 1.2,5.8,21300,Petrol,Manual,1st Owner,2016,1462,5
2013,2013,Mahindra Bolero ZLX,5.2,110000,Diesel,Manual,3rd Owner,2015,1199,5
2014,2014,Toyota Urban cruiser,12.15,11400,Petrol,Automatic,1st Owner,2022,1582,5
2015,2015,Honda WR-V Exclusive,7.0,30000,Petrol,Manual,1st Owner,2018,1497,5
2016,2016,Hyundai Elantra CRDi,5.5,120000,Diesel,Manual,3rd Owner,2014,1798,5
2017,2017,Honda City i,5.0,98000,Petrol,Manual,1st Owner,2014,1586,5
2018,2018,Skoda Superb 1.8,3.55,50000,Petrol,Manual,1st Owner,2010,1197,6
2019,2019,Maruti SX4 Zxi,1.5,100000,Petrol,Manual,2nd Owner,2007,2835,5
2020,2020,Maruti Swift Dzire,4.5,73000,Petrol,Manual,1st Owner,2013,1493,5
2021,2021,Mitsubishi Pajero 2.8,5.5,90786,Diesel,Manual,2nd Owner,2007,796,5
2022,2022,Hyundai Venue SX,10.48,14801,Diesel,Manual,1st Owner,2020,998,5
2023,2023,Maruti Alto LXi,1.1,70000,Petrol,Manual,3rd Owner,2008,1461,5
2024,2024,Maruti Wagon R,3.5,40000,Petrol,Manual,4th Owner,2017,1248,5
2025,2025,Nissan Sunny Diesel,3.5,120000,Diesel,Manual,1st Owner,2014,1248,5
2026,2026,Tata Zest Quadrajet,4.5,77000,Diesel,Manual,1st Owner,2016,796,5
2027,2027,Maruti Vitara Brezza,7.5,90000,Diesel,Manual,1st Owner,2017,1493,7
2028,2028,Maruti Alto LXi,1.7,100000,Petrol,Manual,2nd Owner,2008,2179,5
2029,2029,Hyundai Verna CRDi,2.0,175000,Diesel,Manual,3rd Owner,2010,1493,5
2030,2030,Mahindra XUV500 W10,9.21,155000,Diesel,Manual,2nd Owner,2015,1197,5
2031,2031,Hyundai Verna CRDi,1.5,170000,Diesel,Manual,2nd Owner,2007,1086,5
2032,2032,Hyundai i20 1.2,3.0,70000,Petrol,Manual,3rd Owner,2010,1193,5
2033,2033,Hyundai i10 Era,2.35,25000,Lpg,Manual,1st Owner,2012,999,5
2034,2034,Tata Indica GLS,1.25,72000,Petrol,Manual,2nd Owner,2008,1248,5
2035,2035,Renault Kiger RXZ,9.0,8500,Petrol,Automatic,1st Owner,2021,1248,5
2036,2036,Chevrolet Sail Hatchback,2.6,120000,Diesel,Manual,1st Owner,2014,1498,5
2037,2037,Fiat Punto 1.3,3.0,100000,Diesel,Manual,2nd Owner,2014,1396,5
2038,2038,Honda City ZX,15.0,10000,Petrol,Automatic,1st Owner,2021,1798,5
2039,2039,Hyundai i20 Asta,4.15,70000,Diesel,Manual,2nd Owner,2013,1197,5
2040,2040,Toyota Corolla Altis,8.75,32000,Petrol,Manual,1st Owner,2015,1498,5
2041,2041,Hyundai Xcent 1.2,4.5,70000,Petrol,Automatic,3rd Owner,2015,1596,5
2042,2042,Honda City i-DTEC,8.0,110000,Diesel,Manual,2nd Owner,2017,1193,5
2043,2043,Ford Fusion 1.6,5.5,110000,Petrol,Manual,2nd Owner,2007,1498,5
2044,2044,Tata Indica Xeta,1.3,80000,Petrol,Manual,2nd Owner,2006,1498,5
2045,2045,Volkswagen Polo 1.5,4.5,90000,Diesel,Manual,2nd Owner,2015,995,5
2046,2046,Honda Amaze VX,11.0,50000,Diesel,Automatic,1st Owner,2021,995,5
2047,2047,Chevrolet Spark 1.0,5.5,60000,Lpg,Manual,2nd Owner,2009,1196,8
2048,2048,Chevrolet Spark 1.0,5.5,60000,Lpg,Manual,2nd Owner,2009,2494,5
2049,2049,Ford Figo Petrol,1.3,50000,Petrol,Manual,3rd Owner,2010,1197,5
2050,2050,Toyota Innova 2.5,2.0,120000,Diesel,Manual,4th Owner,2005,814,5
2051,2051,Maruti Wagon R,2.59,108000,Petrol,Manual,4th Owner,2013,1197,5
2052,2052,Hyundai EON Era,3.0,60000,Petrol,Manual,2nd Owner,2015,1799,5
2053,2053,Maruti Swift VVT,4.5,50000,Petrol,Manual,2nd Owner,2016,1197,5
2054,2054,Honda Civic 1.8,1.4,110000,Petrol,Manual,3rd Owner,2007,2143,5
2055,2055,Hyundai Grand i10,5.25,60000,Petrol,Manual,1st Owner,2017,2179,5
2056,2056,Mercedes-Benz C-Class C,11.9,75000,Diesel,Automatic,2nd Owner,2011,1798,5
2057,2057,Jaguar XF 2.2,24.75,50000,Diesel,Automatic,1st Owner,2015,1995,5
2058,2058,Skoda Superb LK,17.11,69000,Petrol,Automatic,1st Owner,2016,2143,5
2059,2059,BMW X1 sDrive20d,11.7,135000,Diesel,Automatic,1st Owner,2011,5461,7
2060,2060,Mercedes-Benz CLA 200,28.0,24000,Diesel,Automatic,1st Owner,2018,2199,5
2061,2061,Mercedes-Benz S-Class S,18.75,72000,Petrol,Automatic,1st Owner,2011,1995,5
2062,2062,Hyundai Santa Fe,7.75,126000,Diesel,Automatic,2nd Owner,2012,1995,5
2063,2063,BMW 3 Series,44.0,14000,Diesel,Automatic,1st Owner,2020,1799,5
2064,2064,BMW 3 Series,18.5,61000,Diesel,Automatic,2nd Owner,2015,1199,5
2065,2065,Honda Civic 1.8,2.5,60000,Petrol,Manual,1st Owner,2008,999,5
2066,2066,Tata Tiago 1.2,5.0,5000,Petrol,Manual,1st Owner,2019,1798,5
2067,2067,Renault KWID 1.0,3.8,25000,Petrol,Manual,2nd Owner,2020,1396,5
2068,2068,Toyota Corolla Altis,9.5,50000,Petrol,Automatic,1st Owner,2015,1991,5
2069,2069,Hyundai i20 Sportz,5.0,60000,Diesel,Manual,1st Owner,2013,1896,5
2070,2070,Mercedes-Benz GLA Class,33.0,15000,Petrol,Automatic,1st Owner,2020,796,5
2071,2071,Skoda Octavia Ambiente,3.45,96000,Diesel,Manual,2nd Owner,2009,1497,5
2072,2072,Maruti Alto LXi,1.39,120000,Petrol,Manual,4th Owner,2007,1198,5
2073,2073,Honda City i,7.11,70000,Petrol,Automatic,1st Owner,2016,1197,5
2074,2074,Tata Nexon 1.2,7.99,22045,Petrol,Manual,1st Owner,2019,1461,7
2075,2075,Maruti Swift Dzire,2.4,110000,Petrol,Manual,3rd Owner,2011,2494,5
2076,2076,Nissan Micra Diesel,2.85,70000,Diesel,Manual,2nd Owner,2012,998,5
2077,2077,Toyota Innova 2.5,6.4,141292,Diesel,Manual,1st Owner,2011,1197,5
2078,2078,Maruti Zen Estilo,1.9,93313,Petrol,Manual,2nd Owner,2010,998,5
2079,2079,Maruti Swift Dzire,7.0,20798,Petrol,Manual,1st Owner,2018,1197,5
2080,2080,Maruti Wagon R,3.9,91849,Cng,Manual,1st Owner,2015,1197,5
2081,2081,Maruti Baleno 1.2,6.25,15758,Petrol,Manual,1st Owner,2019,1498,5
2082,2082,Hyundai i20 1.2,2.5,80000,Petrol,Manual,2nd Owner,2010,1497,5
2083,2083,Ford Ecosport 1.5,5.45,121000,Diesel,Manual,1st Owner,2013,1497,5
2084,2084,Honda City i,6.1,83114,Petrol,Manual,1st Owner,2015,1462,5
2085,2085,Honda City i,5.95,76357,Petrol,Manual,1st Owner,2015,1061,5
2086,2086,Maruti Ciaz Alpha,9.6,10000,Petrol,Automatic,1st Owner,2020,1373,5
2087,2087,Maruti Wagon R,1.05,90000,Petrol,Manual,2nd Owner,2007,1196,5
2088,2088,Maruti Ciaz ZXi,6.3,50000,Petrol,Manual,1st Owner,2017,1498,5
2089,2089,Maruti Eeco CNG,4.5,40000,Cng,Manual,2nd Owner,2017,1197,5
2090,2090,Honda Jazz 1.5,5.5,110000,Diesel,Manual,2nd Owner,2016,1047,5
2091,2091,Maruti Baleno 1.2,6.4,25000,Petrol,Automatic,1st Owner,2017,999,5
2092,2092,Tata Tigor 1.05,4.5,120000,Diesel,Manual,1st Owner,2017,814,5
2093,2093,Hyundai Santro GS,5.5,120000,Petrol,Manual,1st Owner,2003,1582,5
2094,2094,Hyundai EON LPG,2.61,120000,Lpg,Manual,2nd Owner,2014,1396,5
2095,2095,Hyundai Verna 1.6,4.35,100000,Diesel,Manual,2nd Owner,2013,1199,5
2096,2096,Hyundai i20 Asta,7.4,110000,Diesel,Manual,1st Owner,2019,796,5
2097,2097,Tata Tigor XZ,5.7,40000,Petrol,Manual,1st Owner,2019,998,7
2098,2098,Maruti Alto 800,2.9,80000,Petrol,Manual,1st Owner,2015,2523,5
2099,2099,Maruti Wagon R,3.15,100000,Cng,Manual,1st Owner,2013,796,5
2100,2100,Mahindra Bolero ZLX,6.25,50000,Diesel,Manual,1st Owner,2015,2987,5
2101,2101,Maruti Alto LX,5.5,46000,Petrol,Manual,2nd Owner,2003,796,5
2102,2102,Mercedes-Benz S-Class 320,9.5,87000,Diesel,Automatic,2nd Owner,2007,1248,5
2103,2103,Maruti Alto LXI,5.5,75000,Petrol,Manual,1st Owner,2004,2354,5
2104,2104,Tata Manza Aura,1.9,110000,Diesel,Manual,2nd Owner,2010,1405,5
2105,2105,Honda Accord 2.4,4.25,64000,Petrol,Manual,1st Owner,2010,1497,5
2106,2106,Tata Indica Terra,2.0,77000,Diesel,Manual,1st Owner,2010,1598,5
2107,2107,Honda City EXi,1.4,110000,Petrol,Manual,3rd Owner,2007,1396,5
2108,2108,Volkswagen Vento Diesel,2.8,100000,Diesel,Manual,2nd Owner,2011,1086,5
2109,2109,Tata Indigo GLX,1.0,50000,Petrol,Manual,1st Owner,2004,2446,5
2110,2110,Hyundai i10 Era,2.95,62000,Petrol,Manual,2nd Owner,2013,1197,5
2111,2111,Toyota Qualis FS,1.7,120000,Diesel,Manual,3rd Owner,2002,998,5
2112,2112,Hyundai Xcent Prime,4.1,120000,Cng,Manual,2nd Owner,2018,1248,5
2113,2113,Maruti Wagon R,3.6,90000,Petrol,Manual,2nd Owner,2016,1586,5
2114,2114,Maruti Swift VDI,4.0,80000,Diesel,Manual,2nd Owner,2013,999,5
2115,2115,Maruti SX4 Vxi,1.7,120000,Petrol,Manual,2nd Owner,2007,1798,2
2116,2116,Datsun RediGO AMT,3.1,15000,Petrol,Automatic,1st Owner,2018,1995,5
2117,2117,Skoda Superb LK,17.0,80000,Petrol,Automatic,1st Owner,2017,1198,5
2118,2118,BMW 3 Series,5.0,90000,Diesel,Automatic,1st Owner,2011,1498,5
2119,2119,Maruti Super Carry,5.8,10000,Cng,Manual,1st Owner,2021,1198,7
2120,2120,Honda WR-V i-DTEC,6.5,70000,Diesel,Manual,1st Owner,2017,1061,5
2121,2121,Honda CR-V AT,3.5,100000,Petrol,Automatic,3rd Owner,2008,2179,5
2122,2122,Maruti Wagon R,5.5,80000,Petrol,Manual,4th Owner,2006,998,5
2123,2123,Mahindra XUV500 W8,5.5,160000,Diesel,Manual,5th Owner,2012,1991,5
2124,2124,Maruti Wagon R,3.4,48000,Petrol,Manual,1st Owner,2014,1198,5
2125,2125,Chevrolet Cruze LTZ,3.1,90000,Diesel,Manual,2nd Owner,2011,1299,5
2126,2126,Datsun GO A,2.5,50000,Petrol,Manual,3rd Owner,2016,909,5
2127,2127,Ford Ikon 1.3,5.5,107000,Petrol,Manual,1st Owner,2005,998,5
2128,2128,Mahindra Supro VX,3.5,30000,Diesel,Manual,1st Owner,2017,2143,5
2129,2129,Maruti Wagon R,3.9,35000,Petrol,Manual,2nd Owner,2018,2987,5
2130,2130,Mercedes-Benz C-Class C,6.49,70000,Diesel,Automatic,2nd Owner,2010,2967,5
2131,2131,Mercedes-Benz E-Class E270,6.85,69146,Diesel,Automatic,2nd Owner,2006,1498,5
2132,2132,Audi Q5 3.0,29.0,67000,Diesel,Automatic,2nd Owner,2016,1194,5
2133,2133,Honda Jazz 1.5,5.45,99452,Diesel,Manual,1st Owner,2016,998,5
2134,2134,Ford Figo Titanium,5.5,28330,Petrol,Manual,1st Owner,2020,1497,5
2135,2135,Maruti Baleno RS,6.15,50960,Petrol,Manual,1st Owner,2017,1298,5
2136,2136,Kia Seltos HTX,14.2,13575,Petrol,Automatic,1st Owner,2021,998,5
2137,2137,Maruti Swift Dzire,1.9,85000,Petrol,Manual,2nd Owner,2008,999,5
2138,2138,Maruti Wagon R,2.65,85000,Petrol,Manual,2nd Owner,2012,999,5
2139,2139,Volkswagen Virtus Topline,17.0,7020,Petrol,Automatic,0th Owner,2022,999,5
2140,2140,Volkswagen Virtus Highline,15.0,3638,Petrol,Automatic,0th Owner,2022,1498,5
2141,2141,Volkswagen Virtus Topline,15.25,4792,Petrol,Manual,0th Owner,2022,1956,5
2142,2142,Volkswagen Virtus GT,19.25,11193,Petrol,Automatic,0th Owner,2022,1197,5
2143,2143,Jeep Compass 2.0,11.13,67008,Diesel,Manual,3rd Owner,2017,1364,5
2144,2144,Hyundai i10 Sportz,2.45,81000,Petrol,Manual,1st Owner,2010,1197,5
2145,2145,Toyota Etios VD,3.3,80000,Diesel,Manual,2nd Owner,2011,1199,4
2146,2146,Maruti Baleno 1.2,5.35,17000,Petrol,Manual,1st Owner,2016,1197,5
2147,2147,Honda Amaze V,7.95,22000,Petrol,Automatic,1st Owner,2019,624,5
2148,2148,Hyundai Aura S,7.5,31000,Cng,Manual,1st Owner,2021,1197,5
2149,2149,Tata Nano CNG,1.7,72000,Cng,Manual,2nd Owner,2015,814,5
2150,2150,Hyundai Grand i10,5.2,68000,Petrol,Automatic,1st Owner,2017,1197,5
2151,2151,Hyundai EON Sportz,3.2,32935,Petrol,Manual,1st Owner,2017,1198,5
2152,2152,Hyundai Grand i10,5.7,16000,Petrol,Manual,1st Owner,2018,998,5
2153,2153,Honda Brio S,3.3,72224,Petrol,Manual,1st Owner,2013,1193,5
2154,2154,Hyundai EON 1.0,2.95,35667,Petrol,Manual,1st Owner,2017,1197,5
2155,2155,Tata Zest Revotron,3.75,58602,Petrol,Manual,1st Owner,2015,1197,7
2156,2156,Hyundai i10 Magna,2.45,40102,Petrol,Manual,1st Owner,2012,1197,5
2157,2157,Hyundai Grand i10,4.95,70518,Petrol,Manual,1st Owner,2017,999,5
2158,2158,Hyundai i20 Sportz,3.41,133876,Petrol,Manual,1st Owner,2013,1461,5
2159,2159,Renault Triber RXT,8.11,7309,Petrol,Automatic,1st Owner,2020,1497,5
2160,2160,Renault Duster 110PS,5.36,209362,Diesel,Manual,1st Owner,2015,1086,5
2161,2161,Honda City 1.5,2.98,105685,Petrol,Automatic,2nd Owner,2010,1497,5
2162,2162,Hyundai Santro Xing,1.14,58415,Petrol,Manual,2nd Owner,2008,1199,5
2163,2163,Honda City 1.5,2.85,69411,Petrol,Manual,2nd Owner,2010,998,5
2164,2164,Honda WR-V i-VTEC,7.15,31356,Petrol,Manual,1st Owner,2017,1493,5
2165,2165,Maruti A-Star Zxi,1.58,112640,Petrol,Manual,3rd Owner,2009,1599,5
2166,2166,Kia Seltos GTX,18.28,49289,Diesel,Automatic,1st Owner,2020,1497,4
2167,2167,Hyundai Verna Transform,1.66,86208,Petrol,Manual,4th Owner,2010,1373,5
2168,2168,Honda City i,6.94,40530,Petrol,Manual,1st Owner,2016,998,5
2169,2169,Maruti Ciaz ZXi,6.49,44877,Petrol,Manual,1st Owner,2016,1298,7
2170,2170,Maruti Alto K10,3.16,92170,Cng,Manual,1st Owner,2018,1197,5
2171,2171,Maruti Swift ZXI,1.83,94301,Petrol,Manual,1st Owner,2008,2696,5
2172,2172,Hyundai Xcent 1.2,5.28,5140,Petrol,Manual,2nd Owner,2018,1498,5
2173,2173,Mahindra Ssangyong Rexton,5.3,86261,Diesel,Automatic,3rd Owner,2013,1997,5
2174,2174,Honda Jazz 1.5,3.8,240521,Diesel,Manual,1st Owner,2015,1995,5
2175,2175,Honda CR-V 2.0L,15.5,74000,Petrol,Automatic,1st Owner,2016,0,7
2176,2176,BMW 5 Series,36.56,33000,Diesel,Automatic,2nd Owner,2017,1598,5
2177,2177,Tata Nexon EV,15.95,19900,Electric,Automatic,1st Owner,2021,999,7
2178,2178,Volkswagen Vento Diesel,2.75,105014,Diesel,Manual,3rd Owner,2011,998,5
2179,2179,Renault Triber RXZ,8.0,27174,Petrol,Automatic,1st Owner,2021,2755,5
2180,2180,Maruti Wagon R,3.64,68671,Petrol,Manual,1st Owner,2016,1498,5
2181,2181,Toyota Fortuner 2.8,37.5,100000,Diesel,Manual,1st Owner,2019,1197,5
2182,2182,Ford Ecosport 1.5,6.75,78452,Diesel,Manual,1st Owner,2015,1582,7
